130,GTI2014,SG0560000457,560,AZTECH GROUP LTD,31-Dec-13,63,-10,53
130,GTI2014,SG1T88932077,B61,BUKIT SEMBAWANG ESTATES LTD,31-Mar-13,50,3,53
130,GTI2014,SG1W35938974,EB5,FIRST RESOURCES LTD,31-Dec-13,59,-6,53
130,GTI2014,SG1X09940682,5NG,HEALTHWAY MEDICAL CORP LTD,31-Dec-13,51,2,53
130,GTI2014,SG1A35000706,I49,IFS CAPITAL LTD,31-Dec-13,53,0,53
130,GTI2014,SG2F16985390,5I3,JASON HLDGS LTD (FORMERLY JASON PARQUET HLDGS LTD),31-Dec-13,43,10,53
130,GTI2014,SG2F01983590,Q0W,JB FOODS LTD,31-Dec-13,44,9,53
130,GTI2014,SG1M03899564,5BK,KODA LTD,30-Jun-13,46,7,53
130,GTI2014,SG1J17886040,P15,PACIFIC CENTURY REGIONAL DEVELOPMENTS LTD,31-Dec-13,53,0,53
130,GTI2014,SG1W64939547,E6R,SAMKO TIMBER LTD,31-Dec-13,43,10,53
130,GTI2014,SG2C82967234,NF1,SAPPHIRE CORP LTD,31-Dec-13,53,0,53
130,GTI2014,SG1S49927944,5HH,SINJIA LAND LTD (FORMERLY HLN TECHNOLOGIES LTD),31-Dec-13,46,7,53
130,GTI2014,SG1W36938981,5MD,SOON LIAN HLDGS LTD,31-Dec-13,49,4,53
130,GTI2014,SG1N72002107,M35,WHEELOCK PROPERTIES (S) LTD,31-Dec-13,44,9,53
144,GTI2014,SG1X21941023,5NK,ARTIVISION TECHNOLOGIES LTD,31-Mar-13,49,3,52
144,GTI2014,SG1W89940439,F2X,CHINA TAISAN TECH GRP HLDGS LTD,31-Dec-13,46,6,52
144,GTI2014,SG1J47889782,600,HYFLUX LTD,31-Dec-13,57,-5,52
144,GTI2014,SG1S94928862,L46,LUZHOU BIO-CHEM TECHNOLOGY LTD,31-Dec-13,43,9,52
144,GTI2014,SG0569007446,S10,SUPER GROUP LTD,31-Dec-13,52,0,52
144,GTI2014,SG1K55001665,U09,UPP HLDGS LTD,31-Dec-13,52,0,52
144,GTI2014,SG1I10878425,Y03,YEO HIAP SENG LTD,31-Dec-13,61,-9,52
151,GTI2014,SG0502000029,502,3CNERGY LTD,31-Dec-13,48,3,51
151,GTI2014,SG1K10892752,5AU,AP OIL INTERNATIONAL LTD,31-Dec-13,36,15,51
151,GTI2014,SG1S15926722,B32,BH GLOBAL CORP LTD (FORMERLY BH GLOBAL MARINE LTD),31-Dec-13,45,6,51
151,GTI2014,BMG1820V1000,D79,C&G ENV PROTECT HLDGS LTD,31-Dec-13,45,6,51
151,GTI2014,SG1U32933335,A0G,CHINA ENERGY LTD,31-Dec-13,48,3,51
151,GTI2014,SG1T28930090,5IC,SING HLDGS LTD,31-Dec-13,45,6,51
151,GTI2014,SG1A82000914,T55,TRANSPAC INDUSTRIAL HLDGS LTD (CURRENTLY KNOWN AS TIH LTD),31-Dec-13,39,12,51
151,GTI2014,SG1S35927486,W81,UNIVERSAL RESOURCE & SVCS LTD (FORMERLY SKY CHINA PETROLEUM SERVICES LTD),31-Dec-13,47,4,51
151,GTI2014,SG1T57930854,Z25,YANLORD LAND GROUP LTD,31-Dec-13,45,6,51
160,GTI2014,SG2F76992880,5VT,EUNETWORKS GROUP LTD (FORMERLY GLOBAL VOICE GROUP LTD),31-Dec-13,55,-5,50
160,GTI2014,SG1R95002270,F17,GUOCOLAND LTD,30-Jun-13,47,3,50
160,GTI2014,SG1J57890407,591,INNOVALUES LTD (FORMERLY INNOVALUES PRECISION LTD),31-Dec-13,37,13,50
160,GTI2014,SG1W76939881,5MZ,KINGSMEN CREATIVES LTD,31-Dec-13,59,-9,50
160,GTI2014,SG1G86872619,L10,LHT HLDGS LTD,31-Dec-13,52,-2,50
160,GTI2014,KYG6074A1085,MV4,MEWAH INTERNATIONAL INC.,31-Dec-13,41,9,50
160,GTI2014,SG0584008601,584,OAKWELL ENGINEERING LTD (CURRENTLY KNOWN AS OEL (HLDGS) LTD),31-Dec-13,60,-10,50
160,GTI2014,SG1E34851329,R01,RAFFLES MEDICAL GROUP LTD,31-Dec-13,44,6,50
160,GTI2014,SG1J89892363,545,VALLIANZ HLDGS LTD,31-Dec-13,42,8,50
169,GTI2014,SG1O98915927,A59,ACTION ASIA LTD,31-Dec-13,39,10,49
169,GTI2014,SG1S11926551,A55,ASIA ENTERPRISES HLDG LTD,31-Dec-13,52,-3,49
169,GTI2014,BMG215451011,F6D,CHINA FIBRETECH LTD,31-Dec-13,45,4,49
169,GTI2014,SG1V07936171,B9R,CHINA XLX FERTILISER LTD,31-Dec-13,48,1,49
169,GTI2014,SG1G50869484,C10,CHOSEN HLDGS LTD,30-Jun-13,54,-5,49
169,GTI2014,SG1I94885148,K01,K1 VENTURES LTD,30-Jun-13,40,9,49
169,GTI2014,BMG521971033,K29,KARIN TECHNOLOGY HLDGS LTD,30-Jun-13,45,4,49
169,GTI2014,SG1E97853881,A26,SINARMAS LAND LTD,31-Dec-13,43,6,49
169,GTI2014,BMG872571044,T43,TECHCOMP (HLDGS) LTD,31-Dec-13,43,6,49
178,GTI2014,SG1G77872271,575,ASTI HLDGS LTD,31-Dec-13,53,-5,48
178,GTI2014,SG1Z42953799,KJ5,BBR HLDGS (S) LTD,31-Dec-13,45,3,48
178,GTI2014,SG2E64980112,P8A,CORDLIFE GROUP LTD,30-Jun-13,48,0,48
178,GTI2014,SG1T37930313,5IG,GALLANT VENTURE LTD,31-Dec-13,41,7,48
178,GTI2014,SG2E91982768,QS9,GLOBAL INVACOM GROUP LTD,31-Dec-13,49,-1,48
178,GTI2014,SG1U37933462,5JK,HIAP HOE LTD,31-Dec-13,53,-5,48
178,GTI2014,SG1H85877246,H19,HWA HONG CORP LTD,31-Dec-13,48,0,48
178,GTI2014,SG1X84942272,5OI,JAPAN FOODS HLDG LTD,31-Mar-13,49,-1,48
178,GTI2014,SG1Q14921304,5FA,JEP HLDGS LTD,31-Dec-13,39,9,48
178,GTI2014,BMG6843Q1033,AJ2,OUHUA ENERGY HLDGS LTD,31-Dec-13,47,1,48
178,GTI2014,SG1F42856756,P13,PENGUIN INTERNATIONAL LTD,31-Dec-13,48,0,48
178,GTI2014,SG2C97968151,NR7,RAFFLES EDUCATION CORP LTD,30-Jun-13,45,3,48
178,GTI2014,SG1U13932587,AK3,SWIBER HLDGS LTD,31-Dec-13,50,-2,48
191,GTI2014,SG1T19929580,5IA,ADVANCED HLDGS LTD,31-Dec-13,52,-5,47
191,GTI2014,SG2E65980228,5TY,ADVANCED SYSTEMS AUTOMATION,31-Dec-12,43,4,47
191,GTI2014,SG2B84959255,5QZ,CCM GROUP LTD,31-Dec-13,44,3,47
191,GTI2014,SG2C90967473,5SY,CHEW'S GROUP LTD,30-Sep-13,40,7,47
191,GTI2014,SG1Q82923885,5GC,CNA GROUP LTD,31-Dec-13,40,7,47
191,GTI2014,SG1Y70948001,I5H,GREAT GROUP HLDGS LTD,31-Dec-13,43,4,47
191,GTI2014,SG1X16940808,F9M,KENCANA AGRI LTD,31-Dec-13,35,12,47
191,GTI2014,SG1J94892465,558,UMS HLDGS LTD,31-Dec-13,53,-6,47
191,GTI2014,SG1Q40922128,Y06,YOUYUE INTERNATIONAL LTD,31-Dec-13,46,1,47
200,GTI2014,SG1O55913907,C60,AMPLEFIELD LTD,30-Sep-13,44,2,46
200,GTI2014,SG2C61965225,M1P,AMTEK ENGINEERING LTD,30-Jun-13,43,3,46
200,GTI2014,SG1O02910816,5DA,BREADTALK GROUP LTD,31-Dec-13,42,4,46
200,GTI2014,SG1Z45953804,KJ9,COGENT HLDGS LTD,31-Dec-13,43,3,46
200,GTI2014,SG1B09007736,E16,ELEC & ELTEK INTERNATIONAL CO LTD,31-Dec-13,42,4,46
200,GTI2014,SG1G27865383,L23,ENVIRO-HUB HLDGS LTD,31-Dec-13,46,0,46
200,GTI2014,SG1R43925234,E28,FRENCKEN GROUP LTD,31-Dec-13,43,3,46
200,GTI2014,SG1D87001195,I06,INTRACO LTD,31-Dec-13,43,3,46
200,GTI2014,SG1Y80949072,5PF,JASON MARINE GROUP LTD,31-Mar-13,45,1,46
200,GTI2014,SG2E90982678,5UF,MAXI-CASH FINANCIAL SERVICES CORP LTD,31-Dec-13,42,4,46
