Exchange,Ticker,Date,Value,Volume,Currency
SGX MAINBOARD,C86,13/01/2015,0,0,SGD
SGX MAINBOARD,C86,12/01/2015,0,0,SGD
SGX MAINBOARD,C86,09/01/2015,0,0,SGD
SGX MAINBOARD,C86,08/01/2015,0,0,SGD
SGX MAINBOARD,C86,07/01/2015,0,0,SGD
SGX MAINBOARD,C86,06/01/2015,0,0,SGD
SGX MAINBOARD,C86,05/01/2015,0,0,SGD
SGX MAINBOARD,C86,02/01/2015,0,0,SGD
SGX MAINBOARD,C86,31/12/2014,0,0,SGD
SGX MAINBOARD,C86,30/12/2014,0,0,SGD
SGX MAINBOARD,C86,29/12/2014,0,0,SGD
SGX MAINBOARD,C86,26/12/2014,0,0,SGD
SGX MAINBOARD,C86,24/12/2014,0,0,SGD
SGX MAINBOARD,C86,23/12/2014,0,0,SGD
SGX MAINBOARD,C86,22/12/2014,0,0,SGD
SGX MAINBOARD,C86,19/12/2014,0,0,SGD
SGX MAINBOARD,C86,18/12/2014,0,0,SGD
SGX MAINBOARD,C86,17/12/2014,0,0,SGD
SGX MAINBOARD,C86,16/12/2014,0,0,SGD
SGX MAINBOARD,C86,15/12/2014,0,0,SGD
SGX MAINBOARD,C86,12/12/2014,0,0,SGD
SGX MAINBOARD,C86,11/12/2014,0,0,SGD
SGX MAINBOARD,C86,10/12/2014,0,0,SGD
SGX MAINBOARD,C86,09/12/2014,0,0,SGD
SGX MAINBOARD,C86,08/12/2014,0,0,SGD
SGX MAINBOARD,C86,05/12/2014,0,0,SGD
SGX MAINBOARD,C86,04/12/2014,0,0,SGD
SGX MAINBOARD,C86,03/12/2014,0,0,SGD
SGX MAINBOARD,C86,02/12/2014,0,0,SGD
SGX MAINBOARD,C86,01/12/2014,0,0,SGD
SGX MAINBOARD,C86,28/11/2014,0,0,SGD
SGX MAINBOARD,C86,27/11/2014,0,0,SGD
SGX MAINBOARD,C86,26/11/2014,0,0,SGD
SGX MAINBOARD,C86,25/11/2014,0,0,SGD
SGX MAINBOARD,C86,24/11/2014,0,0,SGD
SGX MAINBOARD,C86,21/11/2014,0,0,SGD
SGX MAINBOARD,C86,20/11/2014,0,0,SGD
SGX MAINBOARD,C86,19/11/2014,0,0,SGD
SGX MAINBOARD,C86,18/11/2014,0,0,SGD
SGX MAINBOARD,C86,17/11/2014,0,0,SGD
SGX MAINBOARD,C86,14/11/2014,0,0,SGD
SGX MAINBOARD,C86,13/11/2014,0,0,SGD
SGX MAINBOARD,CH8,12/05/2015,152488,395100,SGD
SGX MAINBOARD,CH8,11/05/2015,56802,144900,SGD
SGX MAINBOARD,CH8,08/05/2015,101122,260500,SGD
SGX MAINBOARD,CH8,07/05/2015,115935,297000,SGD
SGX MAINBOARD,CH8,06/05/2015,110510,280400,SGD
SGX MAINBOARD,CH8,05/05/2015,93539,233600,SGD
SGX MAINBOARD,CH8,04/05/2015,57124,139800,SGD
SGX MAINBOARD,CH8,30/04/2015,211952,516300,SGD
SGX MAINBOARD,CH8,29/04/2015,282213,667400,SGD
SGX MAINBOARD,CH8,28/04/2015,627911,1425200,SGD
SGX MAINBOARD,CH8,27/04/2015,519897,1086500,SGD
SGX MAINBOARD,CH8,24/04/2015,188769,403700,SGD
SGX MAINBOARD,CH8,23/04/2015,278353,585900,SGD
SGX MAINBOARD,CH8,22/04/2015,1524882,3231400,SGD
SGX MAINBOARD,CH8,21/04/2015,41476,94700,SGD
SGX MAINBOARD,CH8,20/04/2015,178709,412600,SGD
SGX MAINBOARD,CH8,17/04/2015,267661,604000,SGD
SGX MAINBOARD,CH8,16/04/2015,327552,752600,SGD
SGX MAINBOARD,CH8,15/04/2015,392866,887700,SGD
SGX MAINBOARD,CH8,14/04/2015,432913,1001500,SGD
SGX MAINBOARD,CH8,13/04/2015,339677,803600,SGD
SGX MAINBOARD,CH8,10/04/2015,536472,1290200,SGD
SGX MAINBOARD,CH8,09/04/2015,502151,1238400,SGD
SGX MAINBOARD,CH8,08/04/2015,178175,455700,SGD
SGX MAINBOARD,CH8,07/04/2015,51085,133100,SGD
SGX MAINBOARD,CH8,06/04/2015,60952,158000,SGD
SGX MAINBOARD,CH8,02/04/2015,36061,94500,SGD
SGX MAINBOARD,CH8,01/04/2015,59664,155000,SGD
SGX MAINBOARD,CH8,31/03/2015,101330,257700,SGD
SGX MAINBOARD,CH8,30/03/2015,273509,687100,SGD
SGX MAINBOARD,CH8,27/03/2015,108642,278600,SGD
SGX MAINBOARD,CH8,26/03/2015,156857,404400,SGD
SGX MAINBOARD,CH8,25/03/2015,264808,694600,SGD
SGX MAINBOARD,CH8,24/03/2015,123196,331400,SGD
SGX MAINBOARD,CH8,23/03/2015,148670,403800,SGD
SGX MAINBOARD,CH8,20/03/2015,423632,1149200,SGD
SGX MAINBOARD,CH8,19/03/2015,96384,268800,SGD
SGX MAINBOARD,CH8,18/03/2015,95750,268400,SGD
SGX MAINBOARD,CH8,17/03/2015,120856,335600,SGD
SGX MAINBOARD,CH8,16/03/2015,168834,465200,SGD
SGX MAINBOARD,CH8,13/03/2015,446535,1210300,SGD
SGX MAINBOARD,CH8,12/03/2015,293306,764100,SGD
SGX MAINBOARD,CH8,11/03/2015,243334,638900,SGD
SGX MAINBOARD,CH8,10/03/2015,240459,616600,SGD
SGX MAINBOARD,CH8,09/03/2015,432149,1121200,SGD
SGX MAINBOARD,CH8,06/03/2015,452148,1135800,SGD
SGX MAINBOARD,CH8,05/03/2015,350957,870100,SGD
SGX MAINBOARD,CH8,04/03/2015,499315,1265900,SGD
SGX MAINBOARD,CH8,03/03/2015,485076,1223700,SGD
SGX MAINBOARD,CH8,02/03/2015,379024,939300,SGD
SGX MAINBOARD,CH8,27/02/2015,1064092,2464500,SGD
SGX MAINBOARD,CH8,26/02/2015,445672,962500,SGD
SGX MAINBOARD,CH8,25/02/2015,785241,1637200,SGD
SGX MAINBOARD,CH8,24/02/2015,1418122,3048500,SGD
SGX MAINBOARD,CH8,23/02/2015,440288,972800,SGD
SGX MAINBOARD,CH8,18/02/2015,189194,429700,SGD
SGX MAINBOARD,CH8,17/02/2015,68322,154000,SGD
SGX MAINBOARD,CH8,16/02/2015,99052,226600,SGD
SGX MAINBOARD,CH8,13/02/2015,442741,987900,SGD
SGX MAINBOARD,CH8,12/02/2015,433959,971900,SGD
SGX MAINBOARD,CH8,11/02/2015,29379,69100,SGD
SGX MAINBOARD,CH8,10/02/2015,75082,175900,SGD
SGX MAINBOARD,CH8,09/02/2015,191358,446700,SGD
SGX MAINBOARD,CH8,06/02/2015,218940,508000,SGD
SGX MAINBOARD,CH8,05/02/2015,183888,417500,SGD
SGX MAINBOARD,CH8,04/02/2015,175233,395400,SGD
SGX MAINBOARD,CH8,03/02/2015,119121,267300,SGD
SGX MAINBOARD,CH8,02/02/2015,20368,46000,SGD
SGX MAINBOARD,CH8,30/01/2015,263156,586000,SGD
SGX MAINBOARD,CH8,29/01/2015,229485,510500,SGD
SGX MAINBOARD,CH8,28/01/2015,214401,471800,SGD
SGX MAINBOARD,CH8,27/01/2015,626852,1375300,SGD
SGX MAINBOARD,CH8,26/01/2015,186717,418700,SGD
SGX MAINBOARD,CH8,23/01/2015,127448,283200,SGD
SGX MAINBOARD,CH8,22/01/2015,259041,574800,SGD
SGX MAINBOARD,CH8,21/01/2015,375487,827600,SGD
SGX MAINBOARD,CH8,20/01/2015,1312562,2992800,SGD
SGX MAINBOARD,CH8,19/01/2015,196289,467500,SGD
SGX MAINBOARD,CH8,16/01/2015,172500,409000,SGD
SGX MAINBOARD,CH8,15/01/2015,73905,176000,SGD
SGX MAINBOARD,CH8,14/01/2015,280805,668000,SGD
SGX MAINBOARD,CH8,13/01/2015,56150,132000,SGD
SGX MAINBOARD,CH8,12/01/2015,308430,722000,SGD
SGX MAINBOARD,CH8,09/01/2015,257845,597000,SGD
SGX MAINBOARD,CH8,08/01/2015,329225,760000,SGD
SGX MAINBOARD,CH8,07/01/2015,153755,358000,SGD
SGX MAINBOARD,CH8,06/01/2015,378920,885000,SGD
SGX MAINBOARD,CH8,05/01/2015,1212295,2799000,SGD
SGX MAINBOARD,CH8,02/01/2015,346955,837000,SGD
SGX MAINBOARD,CH8,31/12/2014,30000,75000,SGD
SGX MAINBOARD,CH8,30/12/2014,263270,666000,SGD
SGX MAINBOARD,CH8,29/12/2014,94340,241000,SGD
SGX MAINBOARD,CH8,26/12/2014,99530,252000,SGD
SGX MAINBOARD,CH8,24/12/2014,48215,122000,SGD
SGX MAINBOARD,CH8,23/12/2014,58395,148000,SGD
SGX MAINBOARD,CH8,22/12/2014,113790,287000,SGD
SGX MAINBOARD,CH8,19/12/2014,233085,581000,SGD
SGX MAINBOARD,CH8,18/12/2014,115855,298000,SGD
SGX MAINBOARD,CH8,17/12/2014,178300,467000,SGD
SGX MAINBOARD,CH8,16/12/2014,172405,449000,SGD
SGX MAINBOARD,CH8,15/12/2014,19915,51000,SGD
SGX MAINBOARD,CH8,12/12/2014,168035,429000,SGD
SGX MAINBOARD,CH8,11/12/2014,150615,389000,SGD
SGX MAINBOARD,CH8,10/12/2014,730135,1857000,SGD
SGX MAINBOARD,CH8,09/12/2014,207580,530000,SGD
SGX MAINBOARD,CH8,08/12/2014,345740,866000,SGD
SGX MAINBOARD,CH8,05/12/2014,326880,811000,SGD
SGX MAINBOARD,CH8,04/12/2014,1261950,3062000,SGD
SGX MAINBOARD,CH8,03/12/2014,939965,2096000,SGD
SGX MAINBOARD,CH8,02/12/2014,169195,390000,SGD
SGX MAINBOARD,CH8,01/12/2014,418475,966000,SGD
SGX MAINBOARD,CH8,28/11/2014,264945,579000,SGD
SGX MAINBOARD,CH8,27/11/2014,318690,668000,SGD
SGX MAINBOARD,CH8,26/11/2014,1648030,3490000,SGD
SGX MAINBOARD,CH8,25/11/2014,601890,1372000,SGD
SGX MAINBOARD,CH8,24/11/2014,183445,432000,SGD
SGX MAINBOARD,CH8,21/11/2014,429470,1014000,SGD
SGX MAINBOARD,CH8,20/11/2014,135245,313000,SGD
SGX MAINBOARD,CH8,19/11/2014,355105,804000,SGD
SGX MAINBOARD,CH8,18/11/2014,520175,1213000,SGD
SGX MAINBOARD,CH8,17/11/2014,403255,894000,SGD
SGX MAINBOARD,CH8,14/11/2014,1650835,3585000,SGD
SGX MAINBOARD,CH8,13/11/2014,714245,1436000,SGD
SGX MAINBOARD,F2X,12/05/2015,33920,2120000,SGD
SGX MAINBOARD,F2X,11/05/2015,0,0,SGD
SGX MAINBOARD,F2X,08/05/2015,7301,400000,SGD
SGX MAINBOARD,F2X,07/05/2015,19318,1104000,SGD
SGX MAINBOARD,F2X,06/05/2015,25412,1460000,SGD
SGX MAINBOARD,F2X,05/05/2015,1102,55100,SGD
SGX MAINBOARD,F2X,04/05/2015,57649,3003800,SGD
SGX MAINBOARD,F2X,30/04/2015,12440,589200,SGD
SGX MAINBOARD,F2X,29/04/2015,17776,830800,SGD
SGX MAINBOARD,F2X,28/04/2015,19461,833100,SGD
SGX MAINBOARD,F2X,27/04/2015,44933,2107500,SGD
SGX MAINBOARD,F2X,24/04/2015,12732,577400,SGD
SGX MAINBOARD,F2X,23/04/2015,22813,991900,SGD
SGX MAINBOARD,F2X,22/04/2015,26656,1157200,SGD
SGX MAINBOARD,F2X,21/04/2015,10248,427000,SGD
SGX MAINBOARD,F2X,20/04/2015,4981,200000,SGD
SGX MAINBOARD,F2X,17/04/2015,75770,2960000,SGD
SGX MAINBOARD,F2X,16/04/2015,16977,701000,SGD
SGX MAINBOARD,F2X,15/04/2015,43502,1744000,SGD
SGX MAINBOARD,F2X,14/04/2015,0,0,SGD
SGX MAINBOARD,F2X,13/04/2015,5250,210000,SGD
SGX MAINBOARD,F2X,10/04/2015,139229,5897300,SGD
SGX MAINBOARD,F2X,09/04/2015,11550,350000,SGD
SGX MAINBOARD,F2X,08/04/2015,0,0,SGD
SGX MAINBOARD,F2X,07/04/2015,293,10000,SGD
SGX MAINBOARD,F2X,06/04/2015,0,0,SGD
SGX MAINBOARD,F2X,02/04/2015,0,0,SGD
SGX MAINBOARD,F2X,01/04/2015,0,0,SGD
SGX MAINBOARD,F2X,31/03/2015,0,0,SGD
SGX MAINBOARD,F2X,30/03/2015,8640,288000,SGD
SGX MAINBOARD,F2X,27/03/2015,196,7000,SGD
SGX MAINBOARD,F2X,26/03/2015,0,0,SGD
SGX MAINBOARD,F2X,25/03/2015,2240,80000,SGD
SGX MAINBOARD,F2X,24/03/2015,3500,125000,SGD
SGX MAINBOARD,F2X,23/03/2015,9622,356400,SGD
SGX MAINBOARD,F2X,20/03/2015,2849,110000,SGD
SGX MAINBOARD,F2X,19/03/2015,4677,179900,SGD
SGX MAINBOARD,F2X,18/03/2015,0,0,SGD
SGX MAINBOARD,F2X,17/03/2015,4940,190000,SGD
SGX MAINBOARD,F2X,16/03/2015,18322,681600,SGD
SGX MAINBOARD,F2X,13/03/2015,754,26000,SGD
SGX MAINBOARD,F2X,12/03/2015,5696,218500,SGD
SGX MAINBOARD,F2X,11/03/2015,541,20000,SGD
SGX MAINBOARD,F2X,10/03/2015,9909,367000,SGD
SGX MAINBOARD,F2X,09/03/2015,22680,840000,SGD
SGX MAINBOARD,F2X,06/03/2015,0,0,SGD
SGX MAINBOARD,F2X,05/03/2015,1500,50000,SGD
SGX MAINBOARD,F2X,04/03/2015,13255,450000,SGD
SGX MAINBOARD,F2X,03/03/2015,27090,903000,SGD
SGX MAINBOARD,F2X,02/03/2015,7600,250000,SGD
SGX MAINBOARD,F2X,27/02/2015,20504,647000,SGD
SGX MAINBOARD,F2X,26/02/2015,0,0,SGD
SGX MAINBOARD,F2X,25/02/2015,1200,35000,SGD
SGX MAINBOARD,F2X,24/02/2015,0,0,SGD
SGX MAINBOARD,F2X,23/02/2015,0,0,SGD
SGX MAINBOARD,F2X,18/02/2015,0,0,SGD
SGX MAINBOARD,F2X,17/02/2015,9900,300000,SGD
SGX MAINBOARD,F2X,16/02/2015,0,0,SGD
SGX MAINBOARD,F2X,13/02/2015,0,0,SGD
SGX MAINBOARD,F2X,12/02/2015,4750,150000,SGD
SGX MAINBOARD,F2X,11/02/2015,7820,230000,SGD
SGX MAINBOARD,F2X,10/02/2015,0,0,SGD
SGX MAINBOARD,F2X,09/02/2015,1155,35000,SGD
SGX MAINBOARD,F2X,06/02/2015,0,0,SGD
SGX MAINBOARD,F2X,05/02/2015,660,20000,SGD
SGX MAINBOARD,F2X,04/02/2015,10200,300000,SGD
SGX MAINBOARD,F2X,03/02/2015,0,0,SGD
SGX MAINBOARD,F2X,02/02/2015,5440,160000,SGD
SGX MAINBOARD,F2X,30/01/2015,12603,350100,SGD
SGX MAINBOARD,F2X,29/01/2015,32500,955900,SGD
SGX MAINBOARD,F2X,28/01/2015,6740,200000,SGD
SGX MAINBOARD,F2X,27/01/2015,6699,200000,SGD
SGX MAINBOARD,F2X,26/01/2015,0,0,SGD
SGX MAINBOARD,F2X,23/01/2015,0,0,SGD
SGX MAINBOARD,F2X,22/01/2015,0,0,SGD
SGX MAINBOARD,F2X,21/01/2015,6600,200000,SGD
SGX MAINBOARD,F2X,20/01/2015,4238,130000,SGD
SGX MAINBOARD,F2X,19/01/2015,3300,100000,SGD
SGX MAINBOARD,F2X,16/01/2015,37819,1143000,SGD
SGX MAINBOARD,F2X,15/01/2015,3290,94000,SGD
SGX MAINBOARD,F2X,14/01/2015,6819,206000,SGD
SGX MAINBOARD,F2X,13/01/2015,0,0,SGD
SGX MAINBOARD,F2X,12/01/2015,0,0,SGD
SGX MAINBOARD,F2X,09/01/2015,1080,30000,SGD
SGX MAINBOARD,F2X,08/01/2015,4797,132000,SGD
SGX MAINBOARD,F2X,07/01/2015,4180,110000,SGD
SGX MAINBOARD,F2X,06/01/2015,3610,95000,SGD
SGX MAINBOARD,F2X,05/01/2015,6903,189000,SGD
SGX MAINBOARD,F2X,02/01/2015,6340,185000,SGD
SGX MAINBOARD,F2X,31/12/2014,0,0,SGD
SGX MAINBOARD,F2X,30/12/2014,9100,260000,SGD
SGX MAINBOARD,F2X,29/12/2014,12040,344000,SGD
SGX MAINBOARD,F2X,26/12/2014,0,0,SGD
SGX MAINBOARD,F2X,24/12/2014,0,0,SGD
SGX MAINBOARD,F2X,23/12/2014,4700,140000,SGD
SGX MAINBOARD,F2X,22/12/2014,360,10000,SGD
SGX MAINBOARD,F2X,19/12/2014,1756,50000,SGD
SGX MAINBOARD,F2X,18/12/2014,0,0,SGD
SGX MAINBOARD,F2X,17/12/2014,19072,563000,SGD
SGX MAINBOARD,F2X,16/12/2014,2040,60000,SGD
SGX MAINBOARD,F2X,15/12/2014,12590,360000,SGD
SGX MAINBOARD,F2X,12/12/2014,1800,50000,SGD
SGX MAINBOARD,F2X,11/12/2014,1020,30000,SGD
SGX MAINBOARD,F2X,10/12/2014,4112,120000,SGD
SGX MAINBOARD,F2X,09/12/2014,3600,100000,SGD
SGX MAINBOARD,F2X,08/12/2014,0,0,SGD
SGX MAINBOARD,F2X,05/12/2014,13370,370000,SGD
SGX MAINBOARD,F2X,04/12/2014,33406,944000,SGD
SGX MAINBOARD,F2X,03/12/2014,19595,535000,SGD
SGX MAINBOARD,F2X,02/12/2014,39600,1100000,SGD
SGX MAINBOARD,F2X,01/12/2014,18850,510000,SGD
SGX MAINBOARD,F2X,28/11/2014,14060,380000,SGD
SGX MAINBOARD,F2X,27/11/2014,18700,500000,SGD
SGX MAINBOARD,F2X,26/11/2014,14245,385000,SGD
SGX MAINBOARD,F2X,25/11/2014,12160,320000,SGD
SGX MAINBOARD,F2X,24/11/2014,41305,1100000,SGD
SGX MAINBOARD,F2X,21/11/2014,14565,374000,SGD
SGX MAINBOARD,F2X,20/11/2014,22182,578000,SGD
SGX MAINBOARD,F2X,19/11/2014,9308,242000,SGD
SGX MAINBOARD,F2X,18/11/2014,4484,115000,SGD
SGX MAINBOARD,F2X,17/11/2014,113130,2925000,SGD
SGX MAINBOARD,F2X,14/11/2014,0,0,SGD
SGX MAINBOARD,F2X,13/11/2014,8800,220000,SGD
CATALIST,5KK,12/05/2015,170,10000,SGD
CATALIST,5KK,11/05/2015,0,0,SGD
CATALIST,5KK,08/05/2015,0,0,SGD
CATALIST,5KK,07/05/2015,5700,300000,SGD
CATALIST,5KK,06/05/2015,8170,430000,SGD
CATALIST,5KK,05/05/2015,6810,400500,SGD
CATALIST,5KK,04/05/2015,0,0,SGD
CATALIST,5KK,30/04/2015,0,0,SGD
CATALIST,5KK,29/04/2015,510,30000,SGD
CATALIST,5KK,28/04/2015,0,0,SGD
CATALIST,5KK,27/04/2015,8546,474800,SGD
CATALIST,5KK,24/04/2015,0,0,SGD
CATALIST,5KK,23/04/2015,4500,250000,SGD
CATALIST,5KK,22/04/2015,2456,135800,SGD
CATALIST,5KK,21/04/2015,208,10900,SGD
CATALIST,5KK,20/04/2015,2120,106000,SGD
CATALIST,5KK,17/04/2015,1582,73800,SGD
CATALIST,5KK,16/04/2015,631,31000,SGD
CATALIST,5KK,15/04/2015,871,45000,SGD
CATALIST,5KK,14/04/2015,0,0,SGD
CATALIST,5KK,13/04/2015,7450,375000,SGD
CATALIST,5KK,10/04/2015,362,20100,SGD
CATALIST,5KK,09/04/2015,0,0,SGD
CATALIST,5KK,08/04/2015,382,20100,SGD
CATALIST,5KK,07/04/2015,9535,515000,SGD
CATALIST,5KK,06/04/2015,510,30000,SGD
CATALIST,5KK,02/04/2015,0,0,SGD
CATALIST,5KK,01/04/2015,3050,170000,SGD
CATALIST,5KK,31/03/2015,4000,200000,SGD
CATALIST,5KK,30/03/2015,0,0,SGD
CATALIST,5KK,27/03/2015,2928,154100,SGD
CATALIST,5KK,26/03/2015,64,4000,SGD
CATALIST,5KK,25/03/2015,0,0,SGD
CATALIST,5KK,24/03/2015,530,30000,SGD
CATALIST,5KK,23/03/2015,0,0,SGD
CATALIST,5KK,20/03/2015,5400,300000,SGD
CATALIST,5KK,19/03/2015,4460,250000,SGD
CATALIST,5KK,18/03/2015,0,0,SGD
CATALIST,5KK,17/03/2015,2040,120000,SGD
CATALIST,5KK,16/03/2015,1520,80000,SGD
CATALIST,5KK,13/03/2015,0,0,SGD
CATALIST,5KK,12/03/2015,0,0,SGD
CATALIST,5KK,11/03/2015,0,0,SGD
CATALIST,5KK,10/03/2015,0,0,SGD
CATALIST,5KK,09/03/2015,0,0,SGD
CATALIST,5KK,06/03/2015,0,0,SGD
CATALIST,5KK,05/03/2015,0,0,SGD
CATALIST,5KK,04/03/2015,4000,200000,SGD
CATALIST,5KK,03/03/2015,3384,169000,SGD
CATALIST,5KK,02/03/2015,4665,225000,SGD
CATALIST,5KK,27/02/2015,3842,170100,SGD
CATALIST,5KK,26/02/2015,0,0,SGD
CATALIST,5KK,25/02/2015,2200,100000,SGD
CATALIST,5KK,24/02/2015,38401,1771000,SGD
CATALIST,5KK,23/02/2015,14351,681000,SGD
CATALIST,5KK,18/02/2015,0,0,SGD
CATALIST,5KK,17/02/2015,360,20000,SGD
CATALIST,5KK,16/02/2015,4170,219500,SGD
CATALIST,5KK,13/02/2015,1982,99100,SGD
CATALIST,5KK,12/02/2015,3721,201000,SGD
CATALIST,5KK,11/02/2015,0,0,SGD
CATALIST,5KK,10/02/2015,8412,420400,SGD
CATALIST,5KK,09/02/2015,7598,359000,SGD
CATALIST,5KK,06/02/2015,2163,103000,SGD
CATALIST,5KK,05/02/2015,0,0,SGD
CATALIST,5KK,04/02/2015,13410,610000,SGD
CATALIST,5KK,03/02/2015,8667,403000,SGD
CATALIST,5KK,02/02/2015,0,0,SGD
CATALIST,5KK,30/01/2015,2251,112500,SGD
CATALIST,5KK,29/01/2015,0,0,SGD
CATALIST,5KK,28/01/2015,0,0,SGD
CATALIST,5KK,27/01/2015,915,43000,SGD
CATALIST,5KK,26/01/2015,0,0,SGD
CATALIST,5KK,23/01/2015,4628,210400,SGD
CATALIST,5KK,22/01/2015,0,0,SGD
CATALIST,5KK,21/01/2015,64,3200,SGD
CATALIST,5KK,20/01/2015,0,0,SGD
CATALIST,5KK,19/01/2015,138,7400,SGD
CATALIST,5KK,16/01/2015,2101,100000,SGD
CATALIST,5KK,15/01/2015,0,0,SGD
CATALIST,5KK,14/01/2015,0,0,SGD
CATALIST,5KK,13/01/2015,0,0,SGD
CATALIST,5KK,12/01/2015,29912,1270000,SGD
CATALIST,5KK,09/01/2015,0,0,SGD
CATALIST,5KK,08/01/2015,0,0,SGD
CATALIST,5KK,07/01/2015,0,0,SGD
CATALIST,5KK,06/01/2015,315,15000,SGD
CATALIST,5KK,05/01/2015,1123,51000,SGD
CATALIST,5KK,02/01/2015,4284,196000,SGD
CATALIST,5KK,31/12/2014,0,0,SGD
CATALIST,5KK,30/12/2014,0,0,SGD
CATALIST,5KK,29/12/2014,0,0,SGD
CATALIST,5KK,26/12/2014,0,0,SGD
CATALIST,5KK,24/12/2014,0,0,SGD
CATALIST,5KK,23/12/2014,0,0,SGD
CATALIST,5KK,22/12/2014,0,0,SGD
CATALIST,5KK,19/12/2014,0,0,SGD
CATALIST,5KK,18/12/2014,4321,201000,SGD
CATALIST,5KK,17/12/2014,0,0,SGD
CATALIST,5KK,16/12/2014,0,0,SGD
CATALIST,5KK,15/12/2014,0,0,SGD
CATALIST,5KK,12/12/2014,2123,101000,SGD
CATALIST,5KK,11/12/2014,11097,475000,SGD
CATALIST,5KK,10/12/2014,0,0,SGD
CATALIST,5KK,09/12/2014,9456,394000,SGD
CATALIST,5KK,08/12/2014,24,1000,SGD
CATALIST,5KK,05/12/2014,0,0,SGD
CATALIST,5KK,04/12/2014,71,3000,SGD
CATALIST,5KK,03/12/2014,10369,489000,SGD
CATALIST,5KK,02/12/2014,783,41000,SGD
CATALIST,5KK,01/12/2014,12523,601000,SGD
CATALIST,5KK,28/11/2014,4400,200000,SGD
CATALIST,5KK,27/11/2014,2406,119000,SGD
CATALIST,5KK,26/11/2014,12497,595000,SGD
CATALIST,5KK,25/11/2014,10477,478000,SGD
CATALIST,5KK,24/11/2014,0,0,SGD
CATALIST,5KK,21/11/2014,22,1000,SGD
CATALIST,5KK,20/11/2014,5586,266000,SGD
CATALIST,5KK,19/11/2014,443,21000,SGD
CATALIST,5KK,18/11/2014,0,0,SGD
CATALIST,5KK,17/11/2014,16219,778000,SGD
CATALIST,5KK,14/11/2014,2000,100000,SGD
CATALIST,5KK,13/11/2014,762,36000,SGD
SGX MAINBOARD,B2X,12/05/2015,5,100,SGD
SGX MAINBOARD,B2X,11/05/2015,0,0,SGD
SGX MAINBOARD,B2X,08/05/2015,5,100,SGD
SGX MAINBOARD,B2X,07/05/2015,66,1000,SGD
SGX MAINBOARD,B2X,06/05/2015,0,0,SGD
SGX MAINBOARD,B2X,05/05/2015,20,300,SGD
SGX MAINBOARD,B2X,04/05/2015,14981,234100,SGD
SGX MAINBOARD,B2X,30/04/2015,646,10100,SGD
SGX MAINBOARD,B2X,29/04/2015,7669,130200,SGD
SGX MAINBOARD,B2X,28/04/2015,48229,745000,SGD
SGX MAINBOARD,B2X,27/04/2015,12771,218900,SGD
SGX MAINBOARD,B2X,24/04/2015,6282,108300,SGD
SGX MAINBOARD,B2X,23/04/2015,5155,88100,SGD
SGX MAINBOARD,B2X,22/04/2015,62099,1051000,SGD
SGX MAINBOARD,B2X,21/04/2015,10789,165900,SGD
SGX MAINBOARD,B2X,20/04/2015,0,0,SGD
SGX MAINBOARD,B2X,17/04/2015,0,0,SGD
SGX MAINBOARD,B2X,16/04/2015,15767,229100,SGD
SGX MAINBOARD,B2X,15/04/2015,24088,395200,SGD
SGX MAINBOARD,B2X,14/04/2015,59951,906700,SGD
SGX MAINBOARD,B2X,13/04/2015,26416,466700,SGD
SGX MAINBOARD,B2X,10/04/2015,15500,310000,SGD
SGX MAINBOARD,B2X,09/04/2015,0,0,SGD
SGX MAINBOARD,B2X,08/04/2015,55,900,SGD
SGX MAINBOARD,B2X,07/04/2015,204,4000,SGD
SGX MAINBOARD,B2X,06/04/2015,0,0,SGD
SGX MAINBOARD,B2X,02/04/2015,55,900,SGD
SGX MAINBOARD,B2X,01/04/2015,204,4000,SGD
SGX MAINBOARD,B2X,31/03/2015,0,0,SGD
SGX MAINBOARD,B2X,30/03/2015,0,0,SGD
SGX MAINBOARD,B2X,27/03/2015,10150,185100,SGD
SGX MAINBOARD,B2X,26/03/2015,0,0,SGD
SGX MAINBOARD,B2X,25/03/2015,0,0,SGD
SGX MAINBOARD,B2X,24/03/2015,1000,20000,SGD
SGX MAINBOARD,B2X,23/03/2015,11880,216000,SGD
SGX MAINBOARD,B2X,20/03/2015,22620,404000,SGD
SGX MAINBOARD,B2X,19/03/2015,0,0,SGD
SGX MAINBOARD,B2X,18/03/2015,0,0,SGD
SGX MAINBOARD,B2X,17/03/2015,4602,76700,SGD
SGX MAINBOARD,B2X,16/03/2015,324,5400,SGD
SGX MAINBOARD,B2X,13/03/2015,300,5000,SGD
SGX MAINBOARD,B2X,12/03/2015,120,2000,SGD
SGX MAINBOARD,B2X,11/03/2015,714,11900,SGD
SGX MAINBOARD,B2X,10/03/2015,2194,36600,SGD
SGX MAINBOARD,B2X,09/03/2015,3117,52400,SGD
SGX MAINBOARD,B2X,06/03/2015,1200,20000,SGD
SGX MAINBOARD,B2X,05/03/2015,11941,199000,SGD
SGX MAINBOARD,B2X,04/03/2015,2232,35900,SGD
SGX MAINBOARD,B2X,03/03/2015,126,2000,SGD
SGX MAINBOARD,B2X,02/03/2015,18,300,SGD
SGX MAINBOARD,B2X,27/02/2015,985,16400,SGD
SGX MAINBOARD,B2X,26/02/2015,2211,33000,SGD
SGX MAINBOARD,B2X,25/02/2015,14032,239000,SGD
SGX MAINBOARD,B2X,24/02/2015,94,1500,SGD
